,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
103982,"frozenset({"" 'Mr. Mister'"", "" 'Rihanna'"", "" 'Madonna'"", "" 'The Pussycat Dolls'""})","frozenset({"" 'Black Eyed Peas'""})",0.05831995719636169,0.16265382557517388,0.05831995719636169,1.0,6.148026315789474,0.04883399305099307,inf
104043,"frozenset({"" 'Mr. Mister'"", "" 'Rihanna'"", "" 'Ke$ha'"", "" 'Madonna'""})","frozenset({"" 'Black Eyed Peas'""})",0.06420545746388442,0.16265382557517388,0.06420545746388442,1.0,6.148026315789474,0.05376219418457952,inf
104072,"frozenset({"" 'Mr. Mister'"", "" 'Rihanna'"", "" 'Madonna'"", "" 'Shakira'""})","frozenset({"" 'Black Eyed Peas'""})",0.06634563937934725,0.16265382557517388,0.06634563937934725,1.0,6.148026315789474,0.055554267324065515,inf
107973,"frozenset({"" 'Britney Spears'"", "" 'Mr. Mister'"", "" 'Ke$ha'"", "" 'Madonna'""})","frozenset({"" 'Black Eyed Peas'""})",0.06474050294275013,0.16265382557517388,0.06474050294275013,1.0,6.148026315789474,0.05421021246945102,inf
108782,"frozenset({"" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'Beyonce'"", "" 'Madonna'""})","frozenset({"" 'Black Eyed Peas'""})",0.07651150347779562,0.16265382557517388,0.07651150347779562,1.0,6.148026315789474,0.06406661473662394,inf
109383,"frozenset({"" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'Katy Perry'"", "" 'Madonna'""})","frozenset({"" 'Black Eyed Peas'""})",0.07223113964686999,0.16265382557517388,0.07223113964686999,1.0,6.148026315789474,0.06048246845765197,inf
109772,"frozenset({"" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'Madonna'"", "" 'The Pussycat Dolls'""})","frozenset({"" 'Black Eyed Peas'""})",0.05564472980203317,0.16265382557517388,0.05564472980203317,1.0,6.148026315789474,0.04659390162663559,inf
109803,"frozenset({"" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'Ke$ha'"", "" 'Madonna'""})","frozenset({"" 'Black Eyed Peas'""})",0.060460139111824504,0.16265382557517388,0.060460139111824504,1.0,6.148026315789474,0.050626066190479053,inf
110463,"frozenset({"" 'Mr. Mister'"", "" 'Ke$ha'"", "" 'Beyonce'"", "" 'Madonna'""})","frozenset({"" 'Black Eyed Peas'""})",0.060995184590690206,0.16265382557517388,0.060995184590690206,1.0,6.148026315789474,0.05107408447535055,inf
110793,"frozenset({"" 'Mr. Mister'"", "" 'Ke$ha'"", "" 'Madonna'"", "" 'Shakira'""})","frozenset({"" 'Black Eyed Peas'""})",0.052969502407704656,0.16265382557517388,0.052969502407704656,1.0,6.148026315789474,0.04435381020227811,inf
112083,"frozenset({"" 'Lady Gaga'"", "" 'Mariah Carey'"", "" 'Mr. Mister'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.057249866238630286,0.16265382557517388,0.057249866238630286,1.0,6.148026315789474,0.04793795648125008,inf
112982,"frozenset({"" 'Britney Spears'"", "" 'Mariah Carey'"", "" 'Mr. Mister'"", "" 'Lady Gaga'""})","frozenset({"" 'Black Eyed Peas'""})",0.05831995719636169,0.16265382557517388,0.05831995719636169,1.0,6.148026315789474,0.04883399305099307,inf
113372,"frozenset({"" 'Lady Gaga'"", "" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'Mariah Carey'""})","frozenset({"" 'Black Eyed Peas'""})",0.052969502407704656,0.16265382557517388,0.052969502407704656,1.0,6.148026315789474,0.04435381020227811,inf
113462,"frozenset({"" 'Lady Gaga'"", "" 'Mariah Carey'"", "" 'Mr. Mister'"", "" 'Beyonce'""})","frozenset({"" 'Black Eyed Peas'""})",0.056179775280898875,0.16265382557517388,0.056179775280898875,1.0,6.148026315789474,0.04704191991150708,inf
113493,"frozenset({"" 'Lady Gaga'"", "" 'Mariah Carey'"", "" 'Mr. Mister'"", "" 'Katy Perry'""})","frozenset({"" 'Black Eyed Peas'""})",0.052969502407704656,0.16265382557517388,0.052969502407704656,1.0,6.148026315789474,0.04435381020227811,inf
120184,"frozenset({"" 'Lady Gaga'"", "" 'Mr. Mister'"", "" 'Rihanna'"", "" 'Kelly Clarkson'""})","frozenset({"" 'Black Eyed Peas'""})",0.05350454788657036,0.16265382557517388,0.05350454788657036,1.0,6.148026315789474,0.04480182848714961,inf
126483,"frozenset({"" 'Lady Gaga'"", "" 'Jennifer Lopez'"", "" 'Mr. Mister'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.05885500267522739,0.16265382557517388,0.05885500267522739,1.0,6.148026315789474,0.04928201133586456,inf
129243,"frozenset({"" 'Lady Gaga'"", "" 'Mr. Mister'"", "" 'P!nk'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.07704654895666131,0.16265382557517388,0.07704654895666131,1.0,6.148026315789474,0.06451463302149543,inf
129693,"frozenset({"" 'Lady Gaga'"", "" 'Mr. Mister'"", "" 'Rihanna'"", "" 'The Pussycat Dolls'""})","frozenset({"" 'Black Eyed Peas'""})",0.06795077581594436,0.16265382557517388,0.06795077581594436,1.0,6.148026315789474,0.05689832217868,inf
129964,"frozenset({"" 'Lady Gaga'"", "" 'Mr. Mister'"", "" 'Glee Cast'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.05831995719636169,0.16265382557517388,0.05831995719636169,1.0,6.148026315789474,0.04883399305099307,inf
129993,"frozenset({"" 'Lady Gaga'"", "" 'Mr. Mister'"", "" 'Rihanna'"", "" 'Shakira'""})","frozenset({"" 'Black Eyed Peas'""})",0.08560727661851257,0.16265382557517388,0.08560727661851257,1.0,6.148026315789474,0.07168292557943937,inf
130054,"frozenset({"" 'Lady Gaga'"", "" 'Mr. Mister'"", "" 'u-Ziq'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.05350454788657036,0.16265382557517388,0.05350454788657036,1.0,6.148026315789474,0.04480182848714961,inf
132453,"frozenset({"" 'Britney Spears'"", "" 'Lady Gaga'"", "" 'Mr. Mister'"", "" 'Kelly Clarkson'""})","frozenset({"" 'Black Eyed Peas'""})",0.05350454788657036,0.16265382557517388,0.05350454788657036,1.0,6.148026315789474,0.04480182848714961,inf
139202,"frozenset({"" 'Britney Spears'"", "" 'Jennifer Lopez'"", "" 'Mr. Mister'"", "" 'Lady Gaga'""})","frozenset({"" 'Black Eyed Peas'""})",0.05885500267522739,0.16265382557517388,0.05885500267522739,1.0,6.148026315789474,0.04928201133586456,inf
142953,"frozenset({"" 'Britney Spears'"", "" 'Lady Gaga'"", "" 'Mr. Mister'"", "" 'Glee Cast'""})","frozenset({"" 'Black Eyed Peas'""})",0.060460139111824504,0.16265382557517388,0.060460139111824504,1.0,6.148026315789474,0.050626066190479053,inf
143043,"frozenset({"" 'Britney Spears'"", "" 'Lady Gaga'"", "" 'Mr. Mister'"", "" 'u-Ziq'""})","frozenset({"" 'Black Eyed Peas'""})",0.05350454788657036,0.16265382557517388,0.05350454788657036,1.0,6.148026315789474,0.04480182848714961,inf
145864,"frozenset({"" 'Lady Gaga'"", "" 'Mr. Mister'"", "" 'u-Ziq'"", "" 'Kelly Clarkson'""})","frozenset({"" 'Black Eyed Peas'""})",0.05564472980203317,0.16265382557517388,0.05564472980203317,1.0,6.148026315789474,0.04659390162663559,inf
147812,"frozenset({"" 'Lady Gaga'"", "" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'Jennifer Lopez'""})","frozenset({"" 'Black Eyed Peas'""})",0.052434456928838954,0.16265382557517388,0.052434456928838954,1.0,6.148026315789474,0.043905791917406616,inf
149822,"frozenset({"" 'Lady Gaga'"", "" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'P!nk'""})","frozenset({"" 'Black Eyed Peas'""})",0.06902086677367576,0.16265382557517388,0.06902086677367576,1.0,6.148026315789474,0.057794358748422994,inf
150182,"frozenset({"" 'Lady Gaga'"", "" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'The Pussycat Dolls'""})","frozenset({"" 'Black Eyed Peas'""})",0.060460139111824504,0.16265382557517388,0.060460139111824504,1.0,6.148026315789474,0.050626066190479053,inf
150243,"frozenset({"" 'Lady Gaga'"", "" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'Miley Cyrus'""})","frozenset({"" 'Black Eyed Peas'""})",0.06206527554842162,0.16265382557517388,0.06206527554842162,1.0,6.148026315789474,0.05197012104509354,inf
150392,"frozenset({"" 'Lady Gaga'"", "" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'Shakira'""})","frozenset({"" 'Black Eyed Peas'""})",0.07704654895666131,0.16265382557517388,0.07704654895666131,1.0,6.148026315789474,0.06451463302149543,inf
150452,"frozenset({"" 'Fischerspooner'"", "" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'Lady Gaga'""})","frozenset({"" 'Black Eyed Peas'""})",0.052969502407704656,0.16265382557517388,0.052969502407704656,1.0,6.148026315789474,0.04435381020227811,inf
151262,"frozenset({"" 'Lady Gaga'"", "" 'Jennifer Lopez'"", "" 'Mr. Mister'"", "" 'Beyonce'""})","frozenset({"" 'Black Eyed Peas'""})",0.05510968432316747,0.16265382557517388,0.05510968432316747,1.0,6.148026315789474,0.046145883341764095,inf
153033,"frozenset({"" 'Lady Gaga'"", "" 'Mr. Mister'"", "" 'Miley Cyrus'"", "" 'Beyonce'""})","frozenset({"" 'Black Eyed Peas'""})",0.0593900481540931,0.16265382557517388,0.0593900481540931,1.0,6.148026315789474,0.04973002962073606,inf
153182,"frozenset({"" 'Fischerspooner'"", "" 'Lady Gaga'"", "" 'Mr. Mister'"", "" 'Beyonce'""})","frozenset({"" 'Black Eyed Peas'""})",0.052434456928838954,0.16265382557517388,0.052434456928838954,1.0,6.148026315789474,0.043905791917406616,inf
153633,"frozenset({"" 'Lady Gaga'"", "" 'Jennifer Lopez'"", "" 'Mr. Mister'"", "" 'Katy Perry'""})","frozenset({"" 'Black Eyed Peas'""})",0.051899411449973246,0.16265382557517388,0.051899411449973246,1.0,6.148026315789474,0.04345777363253511,inf
156393,"frozenset({"" 'Lady Gaga'"", "" 'Mr. Mister'"", "" 'Ke$ha'"", "" 'P!nk'""})","frozenset({"" 'Black Eyed Peas'""})",0.06260032102728733,0.16265382557517388,0.06260032102728733,1.0,6.148026315789474,0.052418139329965044,inf
156633,"frozenset({"" 'Lady Gaga'"", "" 'Mr. Mister'"", "" 'Ke$ha'"", "" 'The Pussycat Dolls'""})","frozenset({"" 'Black Eyed Peas'""})",0.051899411449973246,0.16265382557517388,0.051899411449973246,1.0,6.148026315789474,0.04345777363253511,inf
158493,"frozenset({"" 'Britney Spears'"", "" 'Mariah Carey'"", "" 'Mr. Mister'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.060460139111824504,0.16265382557517388,0.060460139111824504,1.0,6.148026315789474,0.050626066190479053,inf
159213,"frozenset({"" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'Mariah Carey'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.05671482075976458,0.16265382557517388,0.05671482075976458,1.0,6.148026315789474,0.047489938196378575,inf
159453,"frozenset({"" 'Mariah Carey'"", "" 'Mr. Mister'"", "" 'Beyonce'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.0593900481540931,0.16265382557517388,0.0593900481540931,1.0,6.148026315789474,0.04973002962073606,inf
159484,"frozenset({"" 'Mariah Carey'"", "" 'Mr. Mister'"", "" 'Katy Perry'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.05457463884430177,0.16265382557517388,0.05457463884430177,1.0,6.148026315789474,0.0456978650568926,inf
160052,"frozenset({"" 'Britney Spears'"", "" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'Mariah Carey'""})","frozenset({"" 'Black Eyed Peas'""})",0.05564472980203317,0.16265382557517388,0.05564472980203317,1.0,6.148026315789474,0.04659390162663559,inf
160292,"frozenset({"" 'Britney Spears'"", "" 'Mariah Carey'"", "" 'Mr. Mister'"", "" 'Beyonce'""})","frozenset({"" 'Black Eyed Peas'""})",0.05885500267522739,0.16265382557517388,0.05885500267522739,1.0,6.148026315789474,0.04928201133586456,inf
160323,"frozenset({"" 'Britney Spears'"", "" 'Mariah Carey'"", "" 'Mr. Mister'"", "" 'Katy Perry'""})","frozenset({"" 'Black Eyed Peas'""})",0.05510968432316747,0.16265382557517388,0.05510968432316747,1.0,6.148026315789474,0.046145883341764095,inf
160502,"frozenset({"" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'Mariah Carey'"", "" 'Beyonce'""})","frozenset({"" 'Black Eyed Peas'""})",0.05457463884430177,0.16265382557517388,0.05457463884430177,1.0,6.148026315789474,0.0456978650568926,inf
160533,"frozenset({"" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'Mariah Carey'"", "" 'Katy Perry'""})","frozenset({"" 'Black Eyed Peas'""})",0.051364365971107544,0.16265382557517388,0.051364365971107544,1.0,6.148026315789474,0.04300975534766362,inf
160563,"frozenset({"" 'Mariah Carey'"", "" 'Mr. Mister'"", "" 'Beyonce'"", "" 'Katy Perry'""})","frozenset({"" 'Black Eyed Peas'""})",0.052969502407704656,0.16265382557517388,0.052969502407704656,1.0,6.148026315789474,0.04435381020227811,inf
161584,"frozenset({"" 'Britney Spears'"", "" 'Mr. Mister'"", "" 'Rihanna'"", "" 'Kelly Clarkson'""})","frozenset({"" 'Black Eyed Peas'""})",0.057249866238630286,0.16265382557517388,0.057249866238630286,1.0,6.148026315789474,0.04793795648125008,inf
169503,"frozenset({"" 'Britney Spears'"", "" 'Jennifer Lopez'"", "" 'Mr. Mister'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.06206527554842162,0.16265382557517388,0.06206527554842162,1.0,6.148026315789474,0.05197012104509354,inf
172683,"frozenset({"" 'Britney Spears'"", "" 'Mr. Mister'"", "" 'P!nk'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.07918673087212413,0.16265382557517388,0.07918673087212413,1.0,6.148026315789474,0.06630670616098142,inf
173343,"frozenset({"" 'Britney Spears'"", "" 'Mr. Mister'"", "" 'Rihanna'"", "" 'The Pussycat Dolls'""})","frozenset({"" 'Black Eyed Peas'""})",0.07169609416800428,0.16265382557517388,0.07169609416800428,1.0,6.148026315789474,0.060034450172780474,inf
173674,"frozenset({"" 'Britney Spears'"", "" 'Mr. Mister'"", "" 'Glee Cast'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.061530230069555915,0.16265382557517388,0.061530230069555915,1.0,6.148026315789474,0.05152210276022205,inf
173703,"frozenset({"" 'Britney Spears'"", "" 'Mr. Mister'"", "" 'Rihanna'"", "" 'Shakira'""})","frozenset({"" 'Black Eyed Peas'""})",0.08828250401284109,0.16265382557517388,0.08828250401284109,1.0,6.148026315789474,0.07392301700379685,inf
173733,"frozenset({"" 'Britney Spears'"", "" 'The Temper Trap'"", "" 'Mr. Mister'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.06313536650615302,0.16265382557517388,0.06313536650615302,1.0,6.148026315789474,0.05286615761483653,inf
173764,"frozenset({"" 'Britney Spears'"", "" 'Mr. Mister'"", "" 'u-Ziq'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.057249866238630286,0.16265382557517388,0.057249866238630286,1.0,6.148026315789474,0.04793795648125008,inf
176464,"frozenset({"" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'Rihanna'"", "" 'Kelly Clarkson'""})","frozenset({"" 'Black Eyed Peas'""})",0.05457463884430177,0.16265382557517388,0.05457463884430177,1.0,6.148026315789474,0.0456978650568926,inf
176914,"frozenset({"" 'Mr. Mister'"", "" 'Beyonce'"", "" 'Rihanna'"", "" 'Kelly Clarkson'""})","frozenset({"" 'Black Eyed Peas'""})",0.05350454788657036,0.16265382557517388,0.05350454788657036,1.0,6.148026315789474,0.04480182848714961,inf
180243,"frozenset({"" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'Rihanna'"", "" 'Jennifer Lopez'""})","frozenset({"" 'Black Eyed Peas'""})",0.05671482075976458,0.16265382557517388,0.05671482075976458,1.0,6.148026315789474,0.047489938196378575,inf
182733,"frozenset({"" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'P!nk'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.0743713215623328,0.16265382557517388,0.0743713215623328,1.0,6.148026315789474,0.06227454159713795,inf
183273,"frozenset({"" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'Rihanna'"", "" 'The Pussycat Dolls'""})","frozenset({"" 'Black Eyed Peas'""})",0.06581059390048154,0.16265382557517388,0.06581059390048154,1.0,6.148026315789474,0.05510624903919401,inf
183364,"frozenset({"" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'Miley Cyrus'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.06634563937934725,0.16265382557517388,0.06634563937934725,1.0,6.148026315789474,0.055554267324065515,inf
183484,"frozenset({"" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'Glee Cast'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.05403959336543606,0.16265382557517388,0.05403959336543606,1.0,6.148026315789474,0.045249846772021096,inf
183513,"frozenset({"" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'Rihanna'"", "" 'Shakira'""})","frozenset({"" 'Black Eyed Peas'""})",0.08186195826645265,0.16265382557517388,0.08186195826645265,1.0,6.148026315789474,0.0685467975853389,inf
183543,"frozenset({"" 'The Temper Trap'"", "" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.05510968432316747,0.16265382557517388,0.05510968432316747,1.0,6.148026315789474,0.046145883341764095,inf
183574,"frozenset({"" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'u-Ziq'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.05457463884430177,0.16265382557517388,0.05457463884430177,1.0,6.148026315789474,0.0456978650568926,inf
183603,"frozenset({"" 'Fischerspooner'"", "" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.056179775280898875,0.16265382557517388,0.056179775280898875,1.0,6.148026315789474,0.04704191991150708,inf
185013,"frozenset({"" 'Jennifer Lopez'"", "" 'Mr. Mister'"", "" 'Beyonce'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.0599250936329588,0.16265382557517388,0.0599250936329588,1.0,6.148026315789474,0.05017804790560756,inf
186513,"frozenset({"" 'P!nk'"", "" 'Mr. Mister'"", "" 'Beyonce'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.07276618512573568,0.16265382557517388,0.07276618512573568,1.0,6.148026315789474,0.06093048674252346,inf
186903,"frozenset({"" 'Mr. Mister'"", "" 'Rihanna'"", "" 'Beyonce'"", "" 'The Pussycat Dolls'""})","frozenset({"" 'Black Eyed Peas'""})",0.06741573033707865,0.16265382557517388,0.06741573033707865,1.0,6.148026315789474,0.0564503038938085,inf
186994,"frozenset({"" 'Mr. Mister'"", "" 'Miley Cyrus'"", "" 'Beyonce'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.06313536650615302,0.16265382557517388,0.06313536650615302,1.0,6.148026315789474,0.05286615761483653,inf
187114,"frozenset({"" 'Mr. Mister'"", "" 'Beyonce'"", "" 'Rihanna'"", "" 'Glee Cast'""})","frozenset({"" 'Black Eyed Peas'""})",0.05082932049224184,0.16265382557517388,0.05082932049224184,1.0,6.148026315789474,0.04256173706279213,inf
187143,"frozenset({"" 'Mr. Mister'"", "" 'Beyonce'"", "" 'Rihanna'"", "" 'Shakira'""})","frozenset({"" 'Black Eyed Peas'""})",0.08132691278758694,0.16265382557517388,0.08132691278758694,1.0,6.148026315789474,0.0680987793004674,inf
187204,"frozenset({"" 'Mr. Mister'"", "" 'Beyonce'"", "" 'u-Ziq'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.05350454788657036,0.16265382557517388,0.05350454788657036,1.0,6.148026315789474,0.04480182848714961,inf
187233,"frozenset({"" 'Fischerspooner'"", "" 'Mr. Mister'"", "" 'Beyonce'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.05457463884430177,0.16265382557517388,0.05457463884430177,1.0,6.148026315789474,0.0456978650568926,inf
187954,"frozenset({"" 'Jennifer Lopez'"", "" 'Mr. Mister'"", "" 'Katy Perry'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.05403959336543606,0.16265382557517388,0.05403959336543606,1.0,6.148026315789474,0.045249846772021096,inf
188043,"frozenset({"" 'Jennifer Lopez'"", "" 'Mr. Mister'"", "" 'Rihanna'"", "" 'Shakira'""})","frozenset({"" 'Black Eyed Peas'""})",0.05082932049224184,0.16265382557517388,0.05082932049224184,1.0,6.148026315789474,0.04256173706279213,inf
188164,"frozenset({"" 'Katy Perry'"", "" 'Mr. Mister'"", "" 'P!nk'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.07597645799892991,0.16265382557517388,0.07597645799892991,1.0,6.148026315789474,0.06361859645175244,inf
188644,"frozenset({"" 'Katy Perry'"", "" 'Mr. Mister'"", "" 'Rihanna'"", "" 'The Pussycat Dolls'""})","frozenset({"" 'Black Eyed Peas'""})",0.061530230069555915,0.16265382557517388,0.061530230069555915,1.0,6.148026315789474,0.05152210276022205,inf
188975,"frozenset({"" 'Katy Perry'"", "" 'Mr. Mister'"", "" 'Glee Cast'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.05885500267522739,0.16265382557517388,0.05885500267522739,1.0,6.148026315789474,0.04928201133586456,inf
189004,"frozenset({"" 'Katy Perry'"", "" 'Mr. Mister'"", "" 'Rihanna'"", "" 'Shakira'""})","frozenset({"" 'Black Eyed Peas'""})",0.08400214018191546,0.16265382557517388,0.08400214018191546,1.0,6.148026315789474,0.07033887072482488,inf
189034,"frozenset({"" 'The Temper Trap'"", "" 'Mr. Mister'"", "" 'Katy Perry'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.060460139111824504,0.16265382557517388,0.060460139111824504,1.0,6.148026315789474,0.050626066190479053,inf
191253,"frozenset({"" 'Mr. Mister'"", "" 'Rihanna'"", "" 'P!nk'"", "" 'Avril Lavigne'""})","frozenset({"" 'Black Eyed Peas'""})",0.06260032102728733,0.16265382557517388,0.06260032102728733,1.0,6.148026315789474,0.052418139329965044,inf
191284,"frozenset({"" 'Mr. Mister'"", "" 'Miley Cyrus'"", "" 'P!nk'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.05082932049224184,0.16265382557517388,0.05082932049224184,1.0,6.148026315789474,0.04256173706279213,inf
191344,"frozenset({"" 'Mr. Mister'"", "" 'Ke$ha'"", "" 'P!nk'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.06688068485821295,0.16265382557517388,0.06688068485821295,1.0,6.148026315789474,0.05600228560893701,inf
191373,"frozenset({"" 'Mr. Mister'"", "" 'P!nk'"", "" 'Rihanna'"", "" 'Shakira'""})","frozenset({"" 'Black Eyed Peas'""})",0.06634563937934725,0.16265382557517388,0.06634563937934725,1.0,6.148026315789474,0.055554267324065515,inf
191553,"frozenset({"" 'Avril Lavigne'"", "" 'Mr. Mister'"", "" 'Rihanna'"", "" 'The Pussycat Dolls'""})","frozenset({"" 'Black Eyed Peas'""})",0.051899411449973246,0.16265382557517388,0.051899411449973246,1.0,6.148026315789474,0.04345777363253511,inf
191703,"frozenset({"" 'Mr. Mister'"", "" 'Rihanna'"", "" 'Avril Lavigne'"", "" 'Shakira'""})","frozenset({"" 'Black Eyed Peas'""})",0.06688068485821295,0.16265382557517388,0.06688068485821295,1.0,6.148026315789474,0.05600228560893701,inf
191764,"frozenset({"" 'Mr. Mister'"", "" 'Rihanna'"", "" 'Ke$ha'"", "" 'The Pussycat Dolls'""})","frozenset({"" 'Black Eyed Peas'""})",0.05350454788657036,0.16265382557517388,0.05350454788657036,1.0,6.148026315789474,0.04480182848714961,inf
191793,"frozenset({"" 'Mr. Mister'"", "" 'Rihanna'"", "" 'The Pussycat Dolls'"", "" 'Shakira'""})","frozenset({"" 'Black Eyed Peas'""})",0.05510968432316747,0.16265382557517388,0.05510968432316747,1.0,6.148026315789474,0.046145883341764095,inf
191884,"frozenset({"" 'Mr. Mister'"", "" 'Miley Cyrus'"", "" 'Rihanna'"", "" 'Shakira'""})","frozenset({"" 'Black Eyed Peas'""})",0.05831995719636169,0.16265382557517388,0.05831995719636169,1.0,6.148026315789474,0.04883399305099307,inf
191945,"frozenset({"" 'Mr. Mister'"", "" 'Ke$ha'"", "" 'Glee Cast'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.052969502407704656,0.16265382557517388,0.052969502407704656,1.0,6.148026315789474,0.04435381020227811,inf
191974,"frozenset({"" 'Mr. Mister'"", "" 'Ke$ha'"", "" 'Rihanna'"", "" 'Shakira'""})","frozenset({"" 'Black Eyed Peas'""})",0.07330123060460139,0.16265382557517388,0.07330123060460139,1.0,6.148026315789474,0.06137850502739496,inf
192004,"frozenset({"" 'The Temper Trap'"", "" 'Mr. Mister'"", "" 'Ke$ha'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.05350454788657036,0.16265382557517388,0.05350454788657036,1.0,6.148026315789474,0.04480182848714961,inf
192064,"frozenset({"" 'The Temper Trap'"", "" 'Mr. Mister'"", "" 'Glee Cast'"", "" 'Rihanna'""})","frozenset({"" 'Black Eyed Peas'""})",0.06260032102728733,0.16265382557517388,0.06260032102728733,1.0,6.148026315789474,0.052418139329965044,inf
192094,"frozenset({"" 'Mr. Mister'"", "" 'Blaqk Audio'"", "" 'Rihanna'"", "" 'Shakira'""})","frozenset({"" 'Black Eyed Peas'""})",0.05029427501337614,0.16265382557517388,0.05029427501337614,1.0,6.148026315789474,0.04211371877792063,inf
193743,"frozenset({"" 'Britney Spears'"", "" 'Mr. Mister'"", "" 'Beyonce'"", "" 'Kelly Clarkson'""})","frozenset({"" 'Black Eyed Peas'""})",0.051364365971107544,0.16265382557517388,0.051364365971107544,1.0,6.148026315789474,0.04300975534766362,inf
194104,"frozenset({"" 'Britney Spears'"", "" 'Katy Perry'"", "" 'Mr. Mister'"", "" 'Kelly Clarkson'""})","frozenset({"" 'Black Eyed Peas'""})",0.05082932049224184,0.16265382557517388,0.05082932049224184,1.0,6.148026315789474,0.04256173706279213,inf
197012,"frozenset({"" 'Britney Spears'"", "" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'Jennifer Lopez'""})","frozenset({"" 'Black Eyed Peas'""})",0.05564472980203317,0.16265382557517388,0.05564472980203317,1.0,6.148026315789474,0.04659390162663559,inf
200132,"frozenset({"" 'Britney Spears'"", "" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'The Pussycat Dolls'""})","frozenset({"" 'Black Eyed Peas'""})",0.06474050294275013,0.16265382557517388,0.06474050294275013,1.0,6.148026315789474,0.05421021246945102,inf
200223,"frozenset({"" 'Britney Spears'"", "" 'Christina Aguilera'"", "" 'Mr. Mister'"", "" 'Miley Cyrus'""})","frozenset({"" 'Black Eyed Peas'""})",0.06634563937934725,0.16265382557517388,0.06634563937934725,1.0,6.148026315789474,0.055554267324065515,inf
